signal_time,direction,synthetic_entry,broker_entry,synthetic_stop,broker_stop,synthetic_target,broker_target,synthetic_R,broker_R,status,difference_reason
2025.08.01 08:55:00,SHORT,3296.72,3296.64000000,3300.49,3300.49000000,3289.18,3288.94000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.01 13:40:00,SHORT,3295.87,3296.64000000,3298.03,3300.49000000,3291.56,3288.94000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.04 15:10:00,SHORT,3367.09,3367.08000000,3371.61,3371.61000000,3358.05,3358.02000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.05 08:35:00,LONG,3371.86,3371.97000000,3368.87,3368.87000000,3377.84,3378.17000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.05 10:20:00,LONG,3373.6,3371.97000000,3368.6,3368.87000000,3383.6,3378.17000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.05 16:30:00,LONG,3375.96,3371.97000000,3368.47,3368.87000000,3390.94,3378.17000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.06 16:50:00,LONG,3373.07,3372.97000000,3365.48,3370.66000000,3388.25,3377.59000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.07 11:10:00,SHORT,3381.41,3381.44000000,3396.76,3396.76000000,3350.71,3350.80000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.08 14:30:00,LONG,3387.07,3387.09000000,3380.25,3380.25000000,3400.7,3400.76000000,2.0,1.9985,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.08 21:05:00,LONG,3400.09,3387.09000000,3376.19,3380.25000000,3447.89,3400.76000000,-1.0,1.9985,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.11 09:45:00,LONG,3368.21,3368.34000000,3363.62,3363.62000000,3377.4,3377.79000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.12 10:40:00,SHORT,3355.49,3355.48000000,3358.29,3358.29000000,3349.89,3349.86000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.12 14:25:00,LONG,3343.11,3343.23000000,3339.42,3339.42000000,3350.5,3350.86000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.12 14:35:00,LONG,3343.16,3343.23000000,3335.92,3339.42000000,3357.65,3350.86000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.12 16:45:00,LONG,3350.83,3343.23000000,3339.77,3339.42000000,3372.94,3350.86000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.12 18:10:00,LONG,3343.05,3343.23000000,3332.59,3339.42000000,3363.97,3350.86000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.13 20:50:00,SHORT,3353.83,3354.15000000,3358.67,3356.67000000,3344.15,3349.11000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.14 12:15:00,LONG,3357.64,3357.81000000,3348.94,3348.94000000,3375.04,3375.55000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.15 08:10:00,SHORT,3346.02,3346.00000000,3348.75,3348.75000000,3340.55,3340.49000000,2.0,2.0036,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.15 11:05:00,SHORT,3344.38,3346.00000000,3348.4,3348.75000000,3336.35,3340.49000000,2.0,2.0036,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.19 14:25:00,SHORT,3341.73,3341.74000000,3344.69,3344.69000000,3335.8,3335.83000000,2.0,2.0034,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.20 08:40:00,SHORT,3320.31,3320.34000000,3321.44,3321.44000000,3318.05,3318.14000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.21 08:15:00,LONG,3339.2,3339.35000000,3336.98,3336.98000000,3343.64,3344.10000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.21 10:10:00,LONG,3338.81,3339.35000000,3335.93,3336.98000000,3344.58,3344.10000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.21 15:05:00,LONG,3341.06,3339.35000000,3332.68,3336.98000000,3357.82,3344.10000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 08:15:00,LONG,3328.29,3328.38000000,3327.73,3327.73000000,3329.41,3329.68000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.22 08:25:00,LONG,3329.66,3328.38000000,3327.2,3327.73000000,3334.58,3329.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 09:50:00,LONG,3328.3,3328.38000000,3325.67,3327.73000000,3333.56,3329.68000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 11:00:00,LONG,3328.27,3328.38000000,3326.09,3327.73000000,3332.63,3329.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 11:10:00,LONG,3328.62,3328.38000000,3325.89,3327.73000000,3334.08,3329.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 11:20:00,LONG,3328.13,3328.38000000,3325.28,3327.73000000,3333.83,3329.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 15:15:00,LONG,3329.86,3328.38000000,3325.02,3327.73000000,3339.54,3329.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.22 16:25:00,LONG,3328.75,3328.38000000,3324.23,3327.73000000,3337.78,3329.68000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.25 17:05:00,SHORT,3371.13,3371.12000000,3373.11,3373.11000000,3367.18,3367.15000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.25 17:25:00,SHORT,3371.06,3371.12000000,3374.33,3373.11000000,3364.53,3367.15000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.25 20:30:00,SHORT,3371.83,3371.12000000,3374.39,3373.11000000,3366.72,3367.15000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.26 19:05:00,SHORT,3385.19,3385.19000000,3389.52,3389.52000000,3376.54,3376.54000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.27 21:05:00,SHORT,3392.48,3392.47000000,3395.9,3395.90000000,3385.63,3385.60000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.28 11:40:00,SHORT,3398.53,3398.54000000,3400.24,3400.24000000,3395.12,3395.15000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.28 12:55:00,SHORT,3399.27,3398.54000000,3400.36,3400.24000000,3397.1,3395.15000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.28 13:00:00,SHORT,3396.24,3398.54000000,3400.34,3400.24000000,3388.03,3395.15000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.28 15:55:00,SHORT,3397.19,3398.54000000,3404.64,3400.24000000,3382.29,3395.15000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.29 08:20:00,LONG,3407.65,3407.74000000,3406.93,3406.93000000,3409.09,3409.36000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.08.29 10:35:00,LONG,3408.0,3407.74000000,3406.5,3406.93000000,3411.01,3409.36000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.29 12:40:00,LONG,3408.08,3407.74000000,3406.94,3406.93000000,3410.35,3409.36000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.29 14:30:00,LONG,3408.33,3407.74000000,3404.95,3406.93000000,3415.09,3409.36000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.08.29 16:15:00,SHORT,3418.25,3418.27000000,3420.44,3420.44000000,3413.87,3413.93000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.01 09:50:00,SHORT,3485.47,3485.50000000,3488.46,3488.46000000,3479.48,3479.57000000,2.0,2.0034,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.01 09:55:00,SHORT,3479.34,3485.50000000,3488.08,3488.46000000,3461.86,3479.57000000,-1.0,2.0034,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.02 10:55:00,LONG,3476.85,3477.00000000,3471.92,3471.92000000,3486.72,3487.17000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.02 11:10:00,LONG,3477.13,3477.00000000,3470.09,3471.92000000,3491.21,3487.17000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.03 14:15:00,SHORT,3546.01,3546.03000000,3548.12,3548.12000000,3541.8,3541.86000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.03 14:50:00,SHORT,3546.26,3546.03000000,3549.54,3548.12000000,3539.7,3541.86000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.05 08:05:00,SHORT,3558.78,3558.79000000,3561.25,3561.25000000,3553.84,3553.87000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.08 09:45:00,SHORT,3596.54,3596.52000000,3598.97,3598.97000000,3591.68,3591.62000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.09 08:40:00,SHORT,3656.93,3656.91000000,3658.7,3658.70000000,3653.39,3653.33000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.09 08:55:00,SHORT,3655.3,3656.91000000,3659.4,3658.70000000,3647.1,3653.33000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.09 17:05:00,SHORT,3648.72,3656.91000000,3674.79,3658.70000000,3596.58,3653.33000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.16 10:35:00,SHORT,3688.49,3688.47000000,3692.64,3692.64000000,3680.19,3680.13000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.16 15:35:00,SHORT,3688.84,3688.47000000,3693.28,3692.64000000,3679.95,3680.13000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.16 17:50:00,SHORT,3688.99,3688.47000000,3696.09,3692.64000000,3674.78,3680.13000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.17 09:50:00,LONG,3676.53,3676.66000000,3670.75,3670.75000000,3688.08,3688.47000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.17 10:05:00,LONG,3675.03,3676.66000000,3670.3,3670.75000000,3684.48,3688.47000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.17 15:40:00,LONG,3674.63,3676.66000000,3669.72,3670.75000000,3684.44,3688.47000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.17 21:05:00,LONG,3705.25,3676.66000000,3651.16,3670.75000000,3813.43,3688.47000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.18 10:35:00,LONG,3652.66,3652.79000000,3646.48,3646.48000000,3665.02,3665.41000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.18 12:35:00,SHORT,3671.67,3671.66000000,3673.09,3673.09000000,3668.82,3668.79000000,2.0,2.0070,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.18 13:05:00,SHORT,3668.87,3671.66000000,3672.57,3673.09000000,3661.47,3668.79000000,2.0,2.0070,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.19 08:10:00,SHORT,3657.84,3657.82000000,3661.34,3661.34000000,3650.83,3650.77000000,2.0,2.0028,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.19 17:15:00,SHORT,3657.61,3657.82000000,3664.49,3661.34000000,3643.84,3650.77000000,-1.0,2.0028,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.22 08:25:00,SHORT,3696.36,3696.28000000,3697.95,3697.95000000,3693.17,3692.93000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.22 08:55:00,SHORT,3697.05,3696.28000000,3700.54,3697.95000000,3690.06,3692.93000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.23 21:55:00,SHORT,3756.72,3756.59000000,3778.69,3778.69000000,3712.78,3712.39000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.24 11:25:00,SHORT,3770.48,3770.46000000,3774.64,3774.64000000,3762.15,3762.09000000,2.0,2.0024,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.24 16:25:00,SHORT,3767.47,3770.46000000,3773.26,3774.64000000,3755.9,3762.09000000,2.0,2.0024,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.24 17:55:00,LONG,3752.7,3752.86000000,3749.03,3749.03000000,3760.05,3760.53000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.25 10:40:00,SHORT,3751.37,3751.38000000,3752.5,3752.50000000,3749.11,3749.14000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.25 12:25:00,SHORT,3750.81,3751.38000000,3757.07,3752.50000000,3738.3,3749.14000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.25 14:00:00,SHORT,3750.31,3751.38000000,3759.5,3752.50000000,3731.92,3749.14000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.25 16:55:00,LONG,3733.8,3733.85000000,3721.54,3721.54000000,3758.32,3758.47000000,2.0,1.3599,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.29 08:10:00,SHORT,3806.39,3806.40000000,3812.31,3812.31000000,3794.55,3794.58000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.29 10:45:00,SHORT,3806.97,3806.40000000,3815.86,3812.31000000,3789.19,3794.58000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.29 12:45:00,SHORT,3808.26,3806.40000000,3812.08,3812.31000000,3800.63,3794.58000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.30 08:05:00,SHORT,3864.33,3864.36000000,3870.13,3870.13000000,3852.72,3852.81000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.09.30 09:10:00,SHORT,3866.66,3864.36000000,3871.84,3870.13000000,3856.3,3852.81000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.09.30 16:45:00,LONG,3829.02,3829.17000000,3817.44,3817.44000000,3852.18,3852.63000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.01 09:25:00,LONG,3861.85,3861.98000000,3853.21,3853.21000000,3879.13,3879.52000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.01 15:40:00,SHORT,3875.24,3875.17000000,3883.13,3883.13000000,3859.46,3859.25000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.01 17:45:00,SHORT,3866.54,3875.17000000,3879.1,3883.13000000,3841.43,3859.25000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.02 17:15:00,SHORT,3866.52,3867.24000000,3876.95,3871.55000000,3845.66,3858.63000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.02 22:00:00,LONG,3856.39,3856.51000000,3850.3,3850.30000000,3868.56,3868.92000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.03 10:45:00,SHORT,3862.94,3862.95000000,3865.4,3865.40000000,3858.03,3858.06000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.03 11:05:00,SHORT,3863.54,3862.95000000,3865.74,3865.40000000,3859.15,3858.06000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.03 13:20:00,SHORT,3862.7,3862.95000000,3866.45,3865.40000000,3855.19,3858.06000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.03 14:10:00,SHORT,3862.37,3862.95000000,3867.66,3865.40000000,3851.78,3858.06000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.06 08:15:00,SHORT,3933.36,3933.38000000,3945.46,3945.46000000,3909.17,3909.23000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.06 11:30:00,SHORT,3938.94,3933.38000000,3946.49,3945.46000000,3923.84,3909.23000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.06 12:20:00,SHORT,3940.08,3933.38000000,3943.92,3945.46000000,3932.4,3909.23000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.06 12:40:00,SHORT,3938.72,3933.38000000,3944.66,3945.46000000,3926.84,3909.23000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.06 14:05:00,SHORT,3938.18,3933.38000000,3944.25,3945.46000000,3926.04,3909.23000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.07 12:10:00,LONG,3958.79,3958.93000000,3950.92,3950.92000000,3974.52,3974.94000000,2.0,1.9988,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.07 16:30:00,SHORT,3974.19,3974.29000000,3983.58,3983.58000000,3955.41,3955.71000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.07 18:35:00,SHORT,3977.23,3974.29000000,3985.77,3983.58000000,3960.15,3955.71000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.07 21:00:00,SHORT,3974.79,3974.29000000,3985.65,3983.58000000,3953.07,3955.71000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.08 09:15:00,SHORT,4023.18,4023.20000000,4033.12,4033.12000000,4003.3,4003.36000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.09 08:35:00,SHORT,4037.8,4037.50000000,4043.89,4043.89000000,4025.62,4024.72000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.09 12:05:00,SHORT,4036.69,4037.50000000,4042.19,4043.89000000,4025.69,4024.72000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.09 14:00:00,SHORT,4040.61,4037.50000000,4046.92,4043.89000000,4028.0,4024.72000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.09 16:40:00,SHORT,4031.38,4037.50000000,4057.04,4043.89000000,3980.06,4024.72000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.10 12:15:00,SHORT,3992.06,3992.06000000,4001.89,4001.89000000,3972.39,3972.39000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.10 13:10:00,SHORT,3992.89,3992.06000000,4003.94,4001.89000000,3970.79,3972.39000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.10 19:05:00,SHORT,3990.33,3992.06000000,4007.37,4001.89000000,3956.25,3972.39000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.14 08:35:00,SHORT,4140.95,4140.96000000,4179.89,4179.89000000,4063.07,4063.10000000,-1.0,0.6884,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.15 08:30:00,SHORT,4186.82,4187.23000000,4193.94,4193.94000000,4172.57,4173.80000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.15 12:20:00,SHORT,4184.43,4187.23000000,4208.45,4193.94000000,4136.4,4173.80000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.15 18:45:00,SHORT,4190.26,4187.23000000,4198.71,4193.94000000,4173.35,4173.80000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.15 20:10:00,SHORT,4185.58,4187.23000000,4199.96,4193.94000000,4156.81,4173.80000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.16 13:05:00,SHORT,4238.08,4238.07000000,4243.29,4243.29000000,4227.67,4227.64000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.16 14:00:00,SHORT,4240.04,4238.07000000,4246.56,4243.29000000,4227.01,4227.64000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.16 14:55:00,SHORT,4240.74,4238.07000000,4247.83,4243.29000000,4226.55,4227.64000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.16 15:35:00,SHORT,4237.68,4238.07000000,4251.44,4243.29000000,4210.15,4227.64000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.17 16:40:00,LONG,4286.09,4286.28000000,4257.78,4257.78000000,4342.71,4343.28000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.21 09:40:00,LONG,4337.45,4337.65000000,4321.85,4321.85000000,4368.65,4369.25000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.22 08:25:00,SHORT,4140.62,4140.76000000,4147.36,4147.37000000,4127.13,4127.55000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.22 10:00:00,SHORT,4142.05,4140.76000000,4161.61,4147.37000000,4102.93,4127.55000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.23 09:35:00,SHORT,4113.48,4113.45000000,4128.09,4128.09000000,4084.25,4084.16000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.23 23:00:00,SHORT,4115.64,4113.45000000,4122.04,4128.09000000,4102.83,4084.16000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.24 16:05:00,LONG,4110.83,4110.85000000,4078.71,4078.71000000,4175.07,4175.13000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.28 08:45:00,LONG,3965.41,3965.54000000,3958.71,3958.71000000,3978.81,3979.20000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.28 18:45:00,LONG,3966.08,3965.54000000,3956.28,3958.71000000,3985.67,3979.20000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.28 20:05:00,LONG,3965.49,3965.54000000,3956.23,3958.71000000,3984.02,3979.20000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.29 09:50:00,SHORT,3979.88,3979.75000000,3985.32,3985.32000000,3969.0,3968.61000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.29 21:20:00,SHORT,3981.4,3979.75000000,3989.99,3985.32000000,3964.22,3968.61000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.29 21:35:00,SHORT,3951.76,3979.75000000,3989.81,3985.32000000,3875.66,3968.61000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.10.30 13:30:00,SHORT,3979.9,3979.86000000,3991.06,3991.06000000,3957.58,3957.46000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.10.31 20:40:00,LONG,3998.51,3998.74000000,3980.38,3980.38000000,4034.77,4035.46000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.11.03 09:10:00,SHORT,4015.46,4015.45000000,4023.83,4023.83000000,3998.71,3998.68000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.11.03 10:20:00,SHORT,4016.58,4015.45000000,4027.2,4023.83000000,3995.33,3998.68000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.03 15:25:00,SHORT,4014.45,4015.45000000,4019.84,4023.83000000,4003.68,3998.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.03 15:40:00,SHORT,4017.33,4015.45000000,4020.83,4023.83000000,4010.34,3998.68000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.03 16:25:00,SHORT,4010.09,4015.45000000,4020.66,4023.83000000,3988.96,3998.68000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.03 17:20:00,SHORT,4018.24,4015.45000000,4029.01,4023.83000000,3996.7,3998.68000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.04 08:10:00,LONG,3974.55,3974.79000000,3966.52,3966.52000000,3990.62,3991.34000000,2.0,2.0012,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.11.04 15:55:00,LONG,3975.69,3974.79000000,3971.59,3966.52000000,3983.88,3991.34000000,-1.0,2.0012,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.04 16:10:00,LONG,3975.74,3974.79000000,3963.62,3966.52000000,3999.98,3991.34000000,-1.0,2.0012,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.04 18:20:00,LONG,3974.47,3974.79000000,3963.23,3966.52000000,3996.95,3991.34000000,-1.0,2.0012,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.11.05 11:10:00,SHORT,3975.49,3975.51000000,3983.77,3983.77000000,3958.94,3959.00000000,2.0,1.9988,EXECUTED,next-tick executable entry; spread; broker target normalization
