strategy_id,family_id,direction,signal_time,entry_time,exit_time,entry,stop,target,realized_r,target_r,mfe_r,mae_r,holding_bars,session_id,regime_id,origin_id,event_id
1200,8,SHORT,2026.04.24 23:05:00,2026.04.24 23:05:00,2026.04.27 01:00:00,4709.2,4717.84,4691.91,2.0,2.0,2.0683,-0.1644,11,NewYork,2026.04.24 23:05:00,ASIA_HIGH|20260424,SSR|ASIA_HIGH|20260424|1777071300|FINAL
1200,8,LONG,2026.04.27 18:10:00,2026.04.27 18:10:00,2026.04.28 01:10:00,4674.63,4667.0,4689.88,2.0,2.0,2.1678,-0.9436,72,NewYork,2026.04.27 18:10:00,ASIA_LOW|20260427,SSR|ASIA_LOW|20260427|1777312800|FINAL
1200,8,LONG,2026.04.29 10:30:00,2026.04.29 10:30:00,2026.04.29 10:45:00,4577.82,4569.17,4595.12,-1.0,2.0,0.0243,-1.1919,3,London,2026.04.29 10:30:00,ASIA_LOW|20260429,SSR|ASIA_LOW|20260429|1777458000|FINAL
1200,8,LONG,2026.04.29 12:15:00,2026.04.29 12:15:00,2026.04.29 12:25:00,4579.59,4571.2,4596.37,-1.0,2.0,0.1347,-1.6472,2,London,2026.04.29 12:15:00,ASIA_LOW|20260429,SSR|ASIA_LOW|20260429|1777464300|FINAL
1200,8,LONG,2026.05.01 08:05:00,2026.05.01 08:05:00,2026.05.01 08:45:00,4612.64,4607.32,4623.28,-1.0,2.0,0.641,-1.0019,8,London,2026.05.01 08:05:00,ASIA_LOW|20260501,SSR|ASIA_LOW|20260501|1777622400|FINAL
1200,8,LONG,2026.05.01 16:50:00,2026.05.01 16:50:00,2026.05.01 17:10:00,4616.8,4598.53,4653.35,2.0,2.0,2.3591,-0.0257,4,NewYork,2026.05.01 16:50:00,ASIA_LOW|20260501,SSR|ASIA_LOW|20260501|1777653900|FINAL
1200,8,SHORT,2026.05.01 17:40:00,2026.05.01 17:40:00,2026.05.01 18:45:00,4633.4,4646.9,4606.41,-1.0,2.0,1.0659,-1.0941,13,NewYork,2026.05.01 17:40:00,ASIA_HIGH|20260501,SSR|ASIA_HIGH|20260501|1777656600|FINAL
1200,8,SHORT,2026.05.01 20:20:00,2026.05.01 20:20:00,2026.05.01 21:00:00,4635.52,4640.54,4625.48,2.0,2.0,2.3805,-0.2769,8,NewYork,2026.05.01 20:20:00,ASIA_HIGH|20260501,SSR|ASIA_HIGH|20260501|1777666200|FINAL
1200,8,LONG,2026.05.01 23:05:00,2026.05.01 23:05:00,2026.05.01 23:50:00,4610.25,4607.08,4616.59,2.0,2.0,2.1609,-0.4448,9,NewYork,2026.05.01 23:05:00,ASIA_LOW|20260501,SSR|ASIA_LOW|20260501|1777676400|FINAL
1200,8,LONG,2026.05.04 09:10:00,2026.05.04 09:10:00,2026.05.04 09:35:00,4597.24,4587.47,4616.78,-1.0,2.0,0.042,-1.26,5,London,2026.05.04 09:10:00,ASIA_LOW|20260504,SSR|ASIA_LOW|20260504|1777885500|FINAL
1200,8,LONG,2026.05.04 10:10:00,2026.05.04 10:10:00,2026.05.04 10:25:00,4592.21,4583.45,4609.74,-1.0,2.0,0.0571,-1.0023,3,London,2026.05.04 10:10:00,ASIA_LOW|20260504,SSR|ASIA_LOW|20260504|1777887600|FINAL
1200,8,SHORT,2026.05.05 08:40:00,2026.05.05 08:40:00,2026.05.05 09:00:00,4546.07,4551.88,4534.45,-1.0,2.0,0.4303,-1.0551,4,London,2026.05.05 08:40:00,ASIA_HIGH|20260505,SSR|ASIA_HIGH|20260505|1777970100|FINAL
1200,8,SHORT,2026.05.05 09:05:00,2026.05.05 09:05:00,2026.05.05 10:00:00,4544.01,4552.45,4527.12,-1.0,2.0,1.2239,-1.2133,11,London,2026.05.05 09:05:00,ASIA_HIGH|20260505,SSR|ASIA_HIGH|20260505|1777971600|FINAL
1200,8,SHORT,2026.05.05 10:45:00,2026.05.05 10:45:00,2026.05.05 11:50:00,4545.65,4556.41,4524.13,-1.0,2.0,0.2063,-1.1552,13,London,2026.05.05 10:45:00,ASIA_HIGH|20260505,SSR|ASIA_HIGH|20260505|1777977600|FINAL
1200,8,SHORT,2026.05.05 13:40:00,2026.05.05 13:40:00,2026.05.05 14:15:00,4545.22,4554.22,4527.22,-1.0,2.0,0.6044,-1.1744,7,London,2026.05.05 13:40:00,ASIA_HIGH|20260505,SSR|ASIA_HIGH|20260505|1777988100|FINAL
1200,8,SHORT,2026.05.06 08:15:00,2026.05.06 08:15:00,2026.05.06 08:55:00,4651.92,4656.89,4641.98,-1.0,2.0,1.4608,-2.4165,8,London,2026.05.06 08:15:00,ASIA_HIGH|20260506,SSR|ASIA_HIGH|20260506|1778054700|FINAL
1200,8,SHORT,2026.05.07 19:05:00,2026.05.07 19:05:00,2026.05.07 23:55:00,4717.57,4732.84,4687.03,2.0,2.0,2.1663,-0.3549,58,NewYork,2026.05.07 19:05:00,ASIA_HIGH|20260507,SSR|ASIA_HIGH|20260507|1778180100|FINAL
1200,8,SHORT,2026.05.08 09:30:00,2026.05.08 09:30:00,2026.05.08 10:20:00,4726.51,4734.87,4709.8,2.0,2.0,2.7608,-0.7237,10,London,2026.05.08 09:30:00,ASIA_HIGH|20260508,SSR|ASIA_HIGH|20260508|1778232300|FINAL
1200,8,SHORT,2026.05.08 17:05:00,2026.05.08 17:05:00,2026.05.11 01:00:00,4726.64,4750.03,4679.86,2.0,2.0,2.0338,-0.3177,83,NewYork,2026.05.08 17:05:00,ASIA_HIGH|20260508,SSR|ASIA_HIGH|20260508|1778259600|FINAL
1200,8,LONG,2026.05.11 09:15:00,2026.05.11 09:15:00,2026.05.11 12:30:00,4670.54,4656.77,4698.09,-1.0,2.0,0.716,-1.4415,39,London,2026.05.11 09:15:00,ASIA_LOW|20260511,SSR|ASIA_LOW|20260511|1778490300|FINAL
1200,8,LONG,2026.05.11 14:00:00,2026.05.11 14:00:00,2026.05.11 15:20:00,4670.99,4663.67,4685.62,2.0,2.0,3.3456,-0.5587,16,London,2026.05.11 14:00:00,ASIA_LOW|20260511,SSR|ASIA_LOW|20260511|1778507700|FINAL
1200,8,LONG,2026.05.11 15:20:00,2026.05.11 15:20:00,2026.05.11 16:40:00,4692.22,4667.28,4742.09,2.0,2.0,2.1415,-0.2674,16,London,2026.05.11 15:20:00,ASIA_LOW|20260511,SSR|ASIA_LOW|20260511|1778512500|FINAL
1200,8,LONG,2026.05.12 08:10:00,2026.05.12 08:10:00,2026.05.12 08:30:00,4712.44,4708.45,4720.43,2.0,2.0,2.4185,0.0,4,London,2026.05.12 08:10:00,ASIA_LOW|20260512,SSR|ASIA_LOW|20260512|1778573100|FINAL
1200,8,LONG,2026.05.12 22:50:00,2026.05.12 22:50:00,2026.05.13 02:25:00,4712.69,4707.2,4723.66,2.0,2.0,2.1148,-0.4408,31,NewYork,2026.05.12 22:50:00,ASIA_LOW|20260512,SSR|ASIA_LOW|20260512|1778625300|FINAL
1200,8,LONG,2026.05.13 12:25:00,2026.05.13 12:25:00,2026.05.13 12:45:00,4689.04,4685.5,4696.13,2.0,2.0,2.2514,-0.8277,4,London,2026.05.13 12:25:00,ASIA_LOW|20260513,SSR|ASIA_LOW|20260513|1778674800|FINAL
1200,8,LONG,2026.05.13 16:10:00,2026.05.13 16:10:00,2026.05.13 16:35:00,4689.93,4678.39,4713.02,-1.0,2.0,0.4177,-1.4549,5,NewYork,2026.05.13 16:10:00,ASIA_LOW|20260513,SSR|ASIA_LOW|20260513|1778687700|FINAL
1200,8,LONG,2026.05.13 17:30:00,2026.05.13 17:30:00,2026.05.14 07:00:00,4689.98,4673.31,4723.31,-1.0,2.0,1.2004,-1.3125,150,NewYork,2026.05.13 17:30:00,ASIA_LOW|20260513,SSR|ASIA_LOW|20260513|1778692800|FINAL
1200,8,SHORT,2026.05.14 10:40:00,2026.05.14 10:40:00,2026.05.14 12:30:00,4709.32,4719.09,4689.79,2.0,2.0,2.042,-0.0676,22,London,2026.05.14 10:40:00,ASIA_HIGH|20260514,SSR|ASIA_HIGH|20260514|1778754900|FINAL
1200,8,LONG,2026.05.14 16:45:00,2026.05.14 16:45:00,2026.05.14 22:25:00,4689.3,4666.36,4735.18,-1.0,2.0,0.5035,-1.1417,68,NewYork,2026.05.14 16:45:00,ASIA_LOW|20260514,SSR|ASIA_LOW|20260514|1778776800|FINAL
1200,8,SHORT,2026.05.18 10:35:00,2026.05.18 10:35:00,2026.05.18 13:05:00,4552.81,4560.16,4538.1,2.0,2.0,2.1388,-0.5687,30,London,2026.05.18 10:35:00,ASIA_HIGH|20260518,SSR|ASIA_HIGH|20260518|1779100200|FINAL
1200,8,SHORT,2026.05.18 14:50:00,2026.05.18 14:50:00,2026.05.18 15:40:00,4551.39,4567.51,4519.15,-1.0,2.0,0.3741,-1.1532,10,London,2026.05.18 14:50:00,ASIA_HIGH|20260518,SSR|ASIA_HIGH|20260518|1779115200|FINAL
1200,8,SHORT,2026.05.18 17:30:00,2026.05.18 17:30:00,2026.05.18 22:00:00,4549.38,4563.7,4520.74,-1.0,2.0,1.2221,-1.0712,54,NewYork,2026.05.18 17:30:00,ASIA_HIGH|20260518,SSR|ASIA_HIGH|20260518|1779125100|FINAL
1200,8,SHORT,2026.05.18 22:10:00,2026.05.18 22:10:00,2026.05.18 23:15:00,4554.65,4565.02,4533.91,-1.0,2.0,0.7792,-1.1379,13,NewYork,2026.05.18 22:10:00,ASIA_HIGH|20260518,SSR|ASIA_HIGH|20260518|1779141600|FINAL
1200,8,LONG,2026.05.19 08:25:00,2026.05.19 08:25:00,2026.05.19 09:25:00,4538.45,4531.01,4553.34,2.0,2.0,2.0753,-0.6989,12,London,2026.05.19 08:25:00,ASIA_LOW|20260519,SSR|ASIA_LOW|20260519|1779178800|FINAL
1200,8,LONG,2026.05.19 11:30:00,2026.05.19 11:30:00,2026.05.19 12:15:00,4544.38,4536.12,4560.9,-1.0,2.0,0.5545,-1.0012,9,London,2026.05.19 11:30:00,ASIA_LOW|20260519,SSR|ASIA_LOW|20260519|1779189900|FINAL
1200,8,LONG,2026.05.19 12:20:00,2026.05.19 12:20:00,2026.05.19 13:35:00,4546.6,4535.87,4568.06,-1.0,2.0,0.0177,-1.1379,15,London,2026.05.19 12:20:00,ASIA_LOW|20260519,SSR|ASIA_LOW|20260519|1779192900|FINAL
1200,8,LONG,2026.05.19 13:55:00,2026.05.19 13:55:00,2026.05.19 15:00:00,4544.57,4527.49,4578.73,-1.0,2.0,0.2166,-1.0006,13,London,2026.05.19 13:55:00,ASIA_LOW|20260519,SSR|ASIA_LOW|20260519|1779198300|FINAL
1200,8,LONG,2026.05.19 15:05:00,2026.05.19 15:05:00,2026.05.19 16:00:00,4542.31,4527.21,4572.5,-1.0,2.0,0.3192,-1.3404,11,London,2026.05.19 15:05:00,ASIA_LOW|20260519,SSR|ASIA_LOW|20260519|1779202500|FINAL
1200,8,SHORT,2026.05.20 17:25:00,2026.05.20 17:25:00,2026.05.20 17:30:00,4506.94,4511.06,4498.7,-1.0,2.0,-0.0049,-5.3058,1,NewYork,2026.05.20 17:25:00,ASIA_HIGH|20260520,SSR|ASIA_HIGH|20260520|1779297600|FINAL
1200,8,LONG,2026.05.21 08:50:00,2026.05.21 08:50:00,2026.05.21 09:55:00,4529.8,4518.32,4552.75,-1.0,2.0,0.8798,-1.0061,13,London,2026.05.21 08:50:00,ASIA_LOW|20260521,SSR|ASIA_LOW|20260521|1779353100|FINAL
1200,8,LONG,2026.05.21 11:05:00,2026.05.21 11:05:00,2026.05.21 13:25:00,4528.42,4517.97,4549.32,-1.0,2.0,1.3617,-1.6565,28,London,2026.05.21 11:05:00,ASIA_LOW|20260521,SSR|ASIA_LOW|20260521|1779361200|FINAL
1200,8,LONG,2026.05.21 20:15:00,2026.05.21 20:15:00,2026.05.22 08:55:00,4535.31,4513.86,4578.22,-1.0,2.0,1.1254,-1.3119,140,NewYork,2026.05.21 20:15:00,ASIA_LOW|20260521,SSR|ASIA_LOW|20260521|1779393900|FINAL
1200,8,LONG,2026.05.22 09:00:00,2026.05.22 09:00:00,2026.05.22 17:00:00,4518.75,4506.9,4542.45,-1.0,2.0,1.5291,-1.3122,96,London,2026.05.22 09:00:00,ASIA_LOW|20260522,SSR|ASIA_LOW|20260522|1779440100|FINAL
1200,8,LONG,2026.05.22 18:25:00,2026.05.22 18:25:00,2026.05.22 19:50:00,4519.38,4512.69,4532.75,-1.0,2.0,1.1031,-1.0284,17,NewYork,2026.05.22 18:25:00,ASIA_LOW|20260522,SSR|ASIA_LOW|20260522|1779474000|FINAL
1200,8,LONG,2026.05.22 20:00:00,2026.05.22 20:00:00,2026.05.22 21:00:00,4518.77,4512.14,4532.03,-1.0,2.0,1.3801,-1.0196,12,NewYork,2026.05.22 20:00:00,ASIA_LOW|20260522,SSR|ASIA_LOW|20260522|1779479700|FINAL
1200,8,LONG,2026.05.22 21:35:00,2026.05.22 21:35:00,2026.05.22 21:45:00,4518.31,4513.72,4527.5,-1.0,2.0,0.0763,-1.1961,2,NewYork,2026.05.22 21:35:00,ASIA_LOW|20260522,SSR|ASIA_LOW|20260522|1779485100|FINAL
1200,8,LONG,2026.05.26 08:05:00,2026.05.26 08:05:00,2026.05.26 10:15:00,4530.47,4522.5,4546.41,-1.0,2.0,0.7541,-1.069,26,London,2026.05.26 08:05:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779782400|FINAL
1200,8,LONG,2026.05.26 10:20:00,2026.05.26 10:20:00,2026.05.26 10:35:00,4530.13,4521.72,4546.94,-1.0,2.0,0.1189,-1.0321,3,London,2026.05.26 10:20:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779790500|FINAL
1200,8,LONG,2026.05.26 10:40:00,2026.05.26 10:40:00,2026.05.26 10:55:00,4526.81,4521.22,4537.99,2.0,2.0,2.1592,-0.263,3,London,2026.05.26 10:40:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779791700|FINAL
1200,8,LONG,2026.05.26 11:40:00,2026.05.26 11:40:00,2026.05.26 12:10:00,4525.75,4519.87,4537.5,-1.0,2.0,0.301,-1.1088,6,London,2026.05.26 11:40:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779794700|FINAL
1200,8,LONG,2026.05.26 12:15:00,2026.05.26 12:15:00,2026.05.26 12:30:00,4524.79,4518.07,4538.23,-1.0,2.0,0.2366,-1.1473,3,London,2026.05.26 12:15:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779797400|FINAL
1200,8,LONG,2026.05.26 13:05:00,2026.05.26 13:05:00,2026.05.26 13:30:00,4525.5,4519.16,4538.18,2.0,2.0,2.0426,-0.0836,5,London,2026.05.26 13:05:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779800400|FINAL
1200,8,LONG,2026.05.26 16:20:00,2026.05.26 16:20:00,2026.05.26 16:50:00,4526.24,4515.79,4547.14,-1.0,2.0,0.488,-1.2593,6,NewYork,2026.05.26 16:20:00,ASIA_LOW|20260526,SSR|ASIA_LOW|20260526|1779811800|FINAL
1200,8,LONG,2026.05.27 11:35:00,2026.05.27 11:35:00,2026.05.27 13:00:00,4492.84,4485.73,4507.06,-1.0,2.0,0.8214,-1.0858,17,London,2026.05.27 11:35:00,ASIA_LOW|20260527,SSR|ASIA_LOW|20260527|1779881400|FINAL
1200,8,SHORT,2026.05.28 17:20:00,2026.05.28 17:20:00,2026.05.28 17:45:00,4461.41,4474.09,4436.05,-1.0,2.0,0.6711,-1.4897,5,NewYork,2026.05.28 17:20:00,ASIA_HIGH|20260528,SSR|ASIA_HIGH|20260528|1779988500|FINAL
1200,8,SHORT,2026.05.29 09:05:00,2026.05.29 09:05:00,2026.05.29 09:50:00,4514.36,4522.56,4497.96,-1.0,2.0,0.528,-1.0793,9,London,2026.05.29 09:05:00,ASIA_HIGH|20260529,SSR|ASIA_HIGH|20260529|1780045200|FINAL
1200,8,SHORT,2026.05.29 10:00:00,2026.05.29 10:00:00,2026.05.29 10:35:00,4519.03,4524.46,4508.16,-1.0,2.0,1.5727,-1.1529,7,London,2026.05.29 10:00:00,ASIA_HIGH|20260529,SSR|ASIA_HIGH|20260529|1780048200|FINAL
1200,8,SHORT,2026.05.29 11:00:00,2026.05.29 11:00:00,2026.05.29 12:10:00,4519.41,4525.87,4506.48,-1.0,2.0,1.4644,-1.7105,14,London,2026.05.29 11:00:00,ASIA_HIGH|20260529,SSR|ASIA_HIGH|20260529|1780052100|FINAL
1200,8,SHORT,2026.05.29 15:30:00,2026.05.29 15:30:00,2026.05.29 16:30:00,4517.24,4530.66,4490.41,-1.0,2.0,0.3338,-1.1043,12,London,2026.05.29 15:30:00,ASIA_HIGH|20260529,SSR|ASIA_HIGH|20260529|1780068000|FINAL
1200,8,LONG,2026.06.01 09:25:00,2026.06.01 09:25:00,2026.06.01 09:35:00,4514.03,4504.74,4532.62,-1.0,2.0,0.0829,-1.3111,2,London,2026.06.01 09:25:00,ASIA_LOW|20260601,SSR|ASIA_LOW|20260601|1780305600|FINAL
1200,8,LONG,2026.06.01 13:45:00,2026.06.01 13:45:00,2026.06.01 13:55:00,4509.32,4503.06,4521.84,-1.0,2.0,0.262,-1.0335,2,London,2026.06.01 13:45:00,ASIA_LOW|20260601,SSR|ASIA_LOW|20260601|1780321200|FINAL
1200,8,LONG,2026.06.01 14:15:00,2026.06.01 14:15:00,2026.06.01 15:10:00,4509.79,4503.05,4523.26,-1.0,2.0,0.4466,-1.0623,11,London,2026.06.01 14:15:00,ASIA_LOW|20260601,SSR|ASIA_LOW|20260601|1780323000|FINAL
1200,8,SHORT,2026.06.02 08:55:00,2026.06.02 08:55:00,2026.06.02 09:20:00,4517.05,4526.56,4498.04,-1.0,2.0,0.0116,-1.4616,5,London,2026.06.02 08:55:00,ASIA_HIGH|20260602,SSR|ASIA_HIGH|20260602|1780389900|FINAL
1200,8,SHORT,2026.06.02 15:50:00,2026.06.02 15:50:00,2026.06.02 19:30:00,4515.04,4527.56,4490.0,2.0,2.0,2.0663,-0.7636,44,London,2026.06.02 15:50:00,ASIA_HIGH|20260602,SSR|ASIA_HIGH|20260602|1780414800|FINAL
1200,8,LONG,2026.06.03 08:35:00,2026.06.03 08:35:00,2026.06.03 08:55:00,4466.82,4458.78,4482.91,-1.0,2.0,0.1704,-1.2711,4,London,2026.06.03 08:35:00,ASIA_LOW|20260603,SSR|ASIA_LOW|20260603|1780475400|FINAL
1200,8,LONG,2026.06.03 09:00:00,2026.06.03 09:00:00,2026.06.03 09:45:00,4466.89,4456.33,4488.02,-1.0,2.0,0.3987,-1.1098,9,London,2026.06.03 09:00:00,ASIA_LOW|20260603,SSR|ASIA_LOW|20260603|1780476900|FINAL
1200,8,LONG,2026.06.03 09:55:00,2026.06.03 09:55:00,2026.06.03 10:25:00,4463.06,4457.37,4474.45,-1.0,2.0,1.5923,-1.2197,6,London,2026.06.03 09:55:00,ASIA_LOW|20260603,SSR|ASIA_LOW|20260603|1780480200|FINAL
1200,8,LONG,2026.06.03 13:10:00,2026.06.03 13:10:00,2026.06.03 16:40:00,4462.93,4440.63,4507.53,-1.0,2.0,0.2242,-1.583,42,London,2026.06.03 13:10:00,ASIA_LOW|20260603,SSR|ASIA_LOW|20260603|1780491600|FINAL
1200,8,SHORT,2026.06.04 17:35:00,2026.06.04 17:35:00,2026.06.05 03:20:00,4479.99,4494.48,4451.0,2.0,2.0,2.0221,-0.3582,105,NewYork,2026.06.04 17:35:00,ASIA_HIGH|20260604,SSR|ASIA_HIGH|20260604|1780593000|FINAL
1200,8,LONG,2026.06.05 09:20:00,2026.06.05 09:20:00,2026.06.05 14:50:00,4443.82,4428.41,4474.63,2.0,2.0,2.0623,-0.2154,66,London,2026.06.05 09:20:00,ASIA_LOW|20260605,SSR|ASIA_LOW|20260605|1780650900|FINAL
1200,8,LONG,2026.06.08 09:00:00,2026.06.08 09:00:00,2026.06.08 11:25:00,4303.64,4285.44,4340.05,-1.0,2.0,0.7374,-1.0033,29,London,2026.06.08 09:00:00,ASIA_LOW|20260608,SSR|ASIA_LOW|20260608|1780908900|FINAL
1200,8,LONG,2026.06.08 12:45:00,2026.06.08 12:45:00,2026.06.08 13:00:00,4301.11,4289.2,4324.93,-1.0,2.0,0.0437,-1.2275,3,London,2026.06.08 12:45:00,ASIA_LOW|20260608,SSR|ASIA_LOW|20260608|1780922400|FINAL
1200,8,LONG,2026.06.08 13:30:00,2026.06.08 13:30:00,2026.06.08 14:30:00,4303.55,4289.71,4331.23,2.0,2.0,2.1329,-0.4949,12,London,2026.06.08 13:30:00,ASIA_LOW|20260608,SSR|ASIA_LOW|20260608|1780925100|FINAL
1200,8,SHORT,2026.06.09 09:10:00,2026.06.09 09:10:00,2026.06.09 10:15:00,4341.36,4349.05,4325.97,2.0,2.0,2.459,-0.5943,13,London,2026.06.09 09:10:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1780995000|FINAL
1200,8,SHORT,2026.06.09 14:55:00,2026.06.09 14:55:00,2026.06.09 15:05:00,4339.87,4343.97,4331.68,-1.0,2.0,0.0366,-1.022,2,London,2026.06.09 14:55:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1781016600|FINAL
1200,8,SHORT,2026.06.09 15:10:00,2026.06.09 15:10:00,2026.06.09 15:30:00,4341.11,4344.21,4334.91,2.0,2.0,2.0032,-0.6323,4,London,2026.06.09 15:10:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1781016900|FINAL
1200,8,SHORT,2026.06.09 15:50:00,2026.06.09 15:50:00,2026.06.09 16:00:00,4337.4,4344.49,4323.21,-1.0,2.0,0.0959,-1.1481,2,London,2026.06.09 15:50:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1781019900|FINAL
1200,8,SHORT,2026.06.09 16:05:00,2026.06.09 16:05:00,2026.06.09 16:20:00,4341.34,4345.78,4332.47,2.0,2.0,2.241,-0.2658,3,NewYork,2026.06.09 16:05:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1781020800|FINAL
1200,8,SHORT,2026.06.09 16:50:00,2026.06.09 16:50:00,2026.06.09 18:30:00,4334.22,4363.7,4275.27,2.0,2.0,2.4033,-0.0553,20,NewYork,2026.06.09 16:50:00,ASIA_HIGH|20260609,SSR|ASIA_HIGH|20260609|1781023500|FINAL
1200,8,LONG,2026.06.10 11:15:00,2026.06.10 11:15:00,2026.06.10 13:05:00,4173.51,4161.18,4198.17,-1.0,2.0,0.4842,-1.4371,22,London,2026.06.10 11:15:00,ASIA_LOW|20260610,SSR|ASIA_LOW|20260610|1781089800|FINAL
1200,8,LONG,2026.06.10 13:45:00,2026.06.10 13:45:00,2026.06.10 14:00:00,4177.37,4163.94,4204.24,-1.0,2.0,0.102,-1.2934,3,London,2026.06.10 13:45:00,ASIA_LOW|20260610,SSR|ASIA_LOW|20260610|1781098500|FINAL
1200,8,LONG,2026.06.10 16:40:00,2026.06.10 16:40:00,2026.06.10 17:45:00,4178.9,4141.4,4253.91,-1.0,2.0,0.1933,-1.0904,13,NewYork,2026.06.10 16:40:00,ASIA_LOW|20260610,SSR|ASIA_LOW|20260610|1781109000|FINAL
1200,8,LONG,2026.06.12 10:35:00,2026.06.12 10:35:00,2026.06.12 11:00:00,4178.8,4169.8,4196.81,2.0,2.0,2.6911,-0.5756,5,London,2026.06.12 10:35:00,ASIA_LOW|20260612,SSR|ASIA_LOW|20260612|1781260200|FINAL
1200,8,SHORT,2026.06.15 11:55:00,2026.06.15 11:55:00,2026.06.15 12:00:00,4334.26,4339.65,4323.47,-1.0,2.0,0.0093,-1.3488,1,London,2026.06.15 11:55:00,ASIA_HIGH|20260615,SSR|ASIA_HIGH|20260615|1781524200|FINAL
1200,8,SHORT,2026.06.15 14:45:00,2026.06.15 14:45:00,2026.06.15 15:50:00,4333.76,4347.76,4305.77,-1.0,2.0,0.6557,-1.1264,13,London,2026.06.15 14:45:00,ASIA_HIGH|20260615,SSR|ASIA_HIGH|20260615|1781534400|FINAL
1200,8,SHORT,2026.06.15 20:00:00,2026.06.15 20:00:00,2026.06.15 21:00:00,4333.89,4340.74,4320.19,2.0,2.0,2.3445,-0.2365,12,NewYork,2026.06.15 20:00:00,ASIA_HIGH|20260615,SSR|ASIA_HIGH|20260615|1781553300|FINAL
1200,8,SHORT,2026.06.16 16:55:00,2026.06.16 16:55:00,2026.06.16 17:30:00,4331.83,4340.57,4314.35,2.0,2.0,2.135,-0.7895,7,NewYork,2026.06.16 16:55:00,ASIA_HIGH|20260616,SSR|ASIA_HIGH|20260616|1781628600|FINAL
1200,8,SHORT,2026.06.16 20:15:00,2026.06.16 20:15:00,2026.06.16 20:50:00,4331.3,4340.14,4313.62,-1.0,2.0,0.681,-1.043,7,NewYork,2026.06.16 20:15:00,ASIA_HIGH|20260616,SSR|ASIA_HIGH|20260616|1781640600|FINAL
1200,8,SHORT,2026.06.16 23:00:00,2026.06.16 23:00:00,2026.06.17 03:10:00,4332.57,4339.89,4317.93,-1.0,2.0,0.5437,-1.0342,38,NewYork,2026.06.16 23:00:00,ASIA_HIGH|20260616,SSR|ASIA_HIGH|20260616|1781649900|FINAL
1200,8,SHORT,2026.06.17 17:45:00,2026.06.17 17:45:00,2026.06.17 18:55:00,4345.87,4364.5,4308.61,-1.0,2.0,0.1353,-1.0268,14,NewYork,2026.06.17 17:45:00,ASIA_HIGH|20260617,SSR|ASIA_HIGH|20260617|1781717400|FINAL
1200,8,SHORT,2026.06.17 21:00:00,2026.06.17 21:00:00,2026.06.19 03:05:00,4316.46,4381.97,4185.44,2.0,2.0,2.0143,-0.2438,337,NewYork,2026.06.17 21:00:00,ASIA_HIGH|20260617,SSR|ASIA_HIGH|20260617|1781729700|FINAL
1200,8,LONG,2026.06.19 08:10:00,2026.06.19 08:10:00,2026.06.19 09:55:00,4130.45,4121.41,4148.54,2.0,2.0,2.2146,-0.5188,21,London,2026.06.19 08:10:00,ASIA_LOW|20260619,SSR|ASIA_LOW|20260619|1781856000|FINAL
1200,8,LONG,2026.06.23 09:10:00,2026.06.23 09:10:00,2026.06.23 09:40:00,4122.58,4110.85,4146.04,-1.0,2.0,0.3666,-1.0179,6,London,2026.06.23 09:10:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782205500|FINAL
1200,8,LONG,2026.06.23 09:45:00,2026.06.23 09:45:00,2026.06.23 10:40:00,4115.56,4110.01,4126.65,-1.0,2.0,1.6757,-2.0919,11,London,2026.06.23 09:45:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782207600|FINAL
1200,8,LONG,2026.06.23 12:20:00,2026.06.23 12:20:00,2026.06.23 13:00:00,4115.97,4108.49,4130.93,2.0,2.0,2.3075,-0.5548,8,London,2026.06.23 12:20:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782216900|FINAL
1200,8,LONG,2026.06.23 15:15:00,2026.06.23 15:15:00,2026.06.23 16:00:00,4117.76,4111.48,4130.32,-1.0,2.0,0.7787,-1.5382,9,London,2026.06.23 15:15:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782227400|FINAL
1200,8,LONG,2026.06.23 16:05:00,2026.06.23 16:05:00,2026.06.23 16:15:00,4116.43,4107.78,4133.72,-1.0,2.0,0.0809,-1.1526,2,NewYork,2026.06.23 16:05:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782230100|FINAL
1200,8,LONG,2026.06.23 16:20:00,2026.06.23 16:20:00,2026.06.23 16:50:00,4116.42,4104.97,4139.33,2.0,2.0,2.0987,-0.559,6,NewYork,2026.06.23 16:20:00,ASIA_LOW|20260623,SSR|ASIA_LOW|20260623|1782231300|FINAL
